1	916404	1020182	-0.622059143086339
1	1020183	1123241	-0.172329927166909
1	1123242	1226242	-1.45942050217305
1	1226243	1328844	-0.824795625185428
1	1328845	1434669	-2.00454111086596
1	1434670	1541838	-1.62459986533647
1	1541839	1646104	-2.15694609893623
1	1646105	1752127	-0.914485182193506
1	1752128	1859197	-1.21764164997851
1	1859198	1965006	-0.434124028031622
1	1965007	2067997	0.155117344197252
1	2067998	2172085	0.551622756349715
1	2172086	2273795	0.465492922273237
1	2273796	2377590	0.20451360126935
1	2377591	2477859	0.111905915923421
1	2477860	2579537	0.128508316446928
1	2729934	2830991	0.590211235830273
1	2830992	2931991	0.395033035275278
1	2931992	3032583	0.384941625928478
1	3032584	3133010	0.495002192008794
1	3133011	3234898	0.723831022843781
1	3234899	3335191	0.603509056321852
1	3335192	3435959	0.10215334836745
1	3435960	3536371	0.413996477884211
1	3536372	3637568	0.332840955584772
1	3637569	3741746	0.192624436771027
1	3741747	3995920	-0.00260490487989452
1	3995921	4098622	0.312683121154675
1	4098623	4204154	0.482814622695892
1	4204155	4310703	0.186510787532315
1	4310704	4412592	0.378625413204461
1	4513844	4615709	0.531228178645062
1	4615710	4718237	0.188889034210525
1	4718238	4820291	0.508613681869015
1	4820292	4923282	0.50553323295998
1	4923283	5026754	0.327552004632028
1	5026755	5131251	0.354359383789776
1	5131252	5235203	0.756766340202794
1	5235204	5337403	0.750894415801118
1	5337404	5439270	0.369476071079912
1	5439271	5540441	0.335125812072059
1	5540442	5642164	0.198750925792979
1	5745046	5848031	0.121947309120172
1	5848032	5950916	0.501426696439182
1	5950917	6052672	0.347782439072205
1	6052673	6154820	0.668441627545049
1	6154821	6258705	0.361629538935065
1	6258706	6362571	0.00894761152436443
1	6362572	6471822	-0.457967729680909
1	6471823	6575483	-0.898752883241372
1	6575484	6682969	-0.94645927289647
1	6682970	6790192	-1.01063869524332
1	6790193	6895123	-1.16495263366459
1	6895124	6997271	0.27099030094706
1	6997272	7099877	0.319179642432706
1	7099878	7201575	0.261236022440775
