1	1020182	1541836	-0.864107393389015
1	1541837	2067994	-0.656963778673426
1	2067995	2579533	0.366093903153834
1	3133006	3637562	0.462520235411171
1	3637563	4310696	0.292545886235203
1	4820284	5337394	0.45117373932488
1	5337395	5848021	0.337051330462254
1	5848022	6362560	0.455671407396321
1	6362561	6895111	-0.880149609799951
1	6895112	7407687	0.234056478268333
1	7407688	7928773	0.117469581014642
1	7928774	8460429	-0.261721202532402
1	8460430	8990170	-0.796095644358878
1	8990171	9515664	-0.287349106312333
1	9515665	10060237	-0.626730655224303
1	10060238	10600557	-1.29144396494228
1	10600558	11121196	0.0697468695619133
1	11121197	11652008	0.144712189704095
1	11652009	12183056	-0.0684371432189907
1	12183057	12703246	-0.154879071028895
1	13973641	14495038	0.225047581045684
1	14495039	15015725	0.285488892154772
1	15015726	15533198	0.419602609954759
1	15533199	16062231	-0.284161697996547
1	16062232	16589832	-0.314753817490083
1	17692023	18213177	0.457958928347123
1	18721492	19232411	0.453916920098273
1	19232412	19746245	0.160396689889513
1	19746246	20272027	-0.105890840030341
1	20272028	20788560	0.472810311715685
1	20788561	21315690	-0.523706954813589
1	21315691	21846701	-0.736280730038455
1	21846702	22375152	-0.145239876443541
1	22375153	22890011	0.301022301317805
1	22890012	23406762	0.259629146668526
1	23406763	23937194	-0.460153581919366
1	23937195	24479222	-0.566326639943683
1	24479223	25002700	-0.0955567365063115
1	25002701	25527719	-0.03518315354772
1	25527720	26057636	-0.579959529525236
1	26057637	26583527	-0.243765488978755
1	26583528	27120991	-0.448975156224406
1	27120992	27668454	-0.620636606505967
1	27668455	28203158	-0.503851492878514
1	28203159	28743574	-1.01290930814072
1	28743575	29291661	-1.40839839878292
1	29291662	29819350	-0.0122168083020486
1	29819351	30478592	0.501167206370464
1	30478593	30999056	0.52602084282179
1	30999057	31513902	0.347771869338988
1	31513903	32049548	-0.426576626229639
1	32049549	32575232	-0.132270031550418
1	32575233	33117149	-0.966554667855059
1	33117150	33652909	-0.309130926821771
1	33652910	34172860	0.396302406411308
1	34172861	34691216	0.446087352601998
1	34691217	35210870	0.487521138246564
1	35210871	35745622	-0.33573013001267
1	35745623	36272220	-0.778202562673871
1	36272221	36805106	-0.758991173005749
1	36805107	37321782	0.573478264791463
1	37834005	38361545	-0.191161948142812
1	38361546	38882839	0.16432862855675
